t_sec,Vt_ftps,sp_ftps,throttle
37.30000000000026,627.6713433181329,590.0,0.0
37.40000000000026,627.8468150945167,590.0,0.0
37.50000000000026,628.0003750309503,590.0,0.0
37.600000000000264,628.1320588932487,590.0,0.0
37.700000000000266,628.2419030850199,590.0,0.0
37.80000000000027,628.3299446269655,590.0,0.0
37.90000000000027,628.3962211376556,590.0,0.0
38.00000000000027,628.4407708156414,590.0,0.0
38.10000000000027,628.4636324227766,590.0,0.0
38.20000000000027,628.4648452686404,590.0,0.0
38.300000000000274,628.4444491959526,590.0,0.0
38.400000000000276,628.4024845668945,590.0,0.0
38.50000000000028,628.3389922502462,590.0,0.0
38.60000000000028,628.2540136092687,590.0,0.0
38.70000000000028,628.1475904902592,590.0,0.0
38.80000000000028,628.0197652117188,590.0,0.0
38.90000000000028,627.8705805540756,590.0,0.0
39.000000000000284,627.7000797499128,590.0,0.0
39.100000000000286,627.5083064746557,590.0,0.0
39.20000000000029,627.2953048376756,590.0,0.0
39.30000000000029,627.0611193737735,590.0,0.0
39.40000000000029,626.805795035252,590.0,0.0
39.50000000000029,626.5293771840268,590.0,0.0
39.60000000000029,626.2319115836794,590.0,0.0
39.700000000000294,625.9134443922296,590.0,0.0
39.800000000000296,625.5747030247263,590.0,0.0
39.9000000000003,625.2173707925253,590.0,0.0
40.0000000000003,624.8433232152839,590.0,0.0
40.1000000000003,624.4542571388032,590.0,0.0
40.2000000000003,624.0517076927368,590.0,0.0
40.3000000000003,623.6370636460196,590.0,0.0
40.400000000000304,623.2115813101152,590.0,0.0
40.500000000000306,622.7763971263653,590.0,0.0
40.60000000000031,622.3325390611163,590.0,0.0
40.70000000000031,621.8809369186373,590.0,0.0
40.80000000000031,621.4224316808059,590.0,0.0
40.90000000000031,620.9577839586201,590.0,0.0
41.00000000000031,620.487681638834,590.0,0.0
41.100000000000314,620.012746808591,590.0,0.0
41.200000000000315,619.5335420187849,590.0,0.0
41.30000000000032,619.0505759531958,590.0,0.0
41.40000000000032,618.5643085587192,590.0,0.3890932500362396
41.50000000000032,618.0751556877053,590.0,0.0
41.60000000000032,617.5834932986934,590.0,0.0
41.70000000000032,617.090702798911,590.0,0.0
41.800000000000324,616.596955028009,590.0,0.0
41.900000000000325,616.1014327249695,590.0,0.0
42.00000000000033,615.6044049328347,590.0,0.0
42.10000000000033,615.1061147918124,590.0,0.0
42.20000000000033,614.6067820083981,590.0,0.0
42.30000000000033,614.1066050893962,590.0,0.0
42.40000000000033,613.6057633631561,590.0,0.0
42.500000000000334,613.104418808268,590.0,0.0
42.600000000000335,612.6027177080429,590.0,0.0
42.70000000000034,612.100792147358,590.0,0.0
42.80000000000034,611.5987613668761,590.0,0.0
42.90000000000034,611.0967329882183,590.0,0.0
43.00000000000034,610.5948041223788,590.0,0.0
43.10000000000034,610.0930623725042,590.0,0.0
43.200000000000344,609.5915867410968,590.0,0.0
43.300000000000345,609.090448450748,590.0,0.0
43.40000000000035,608.5897116866408,590.0,0.0
43.50000000000035,608.0894342682737,590.0,0.0
43.60000000000035,607.589668257152,590.0,0.0
43.70000000000035,607.0904605065462,590.0,0.604183554649353
43.80000000000035,606.5918531588413,590.0,0.0
43.900000000000354,606.0938840954702,590.0,0.0
44.000000000000355,605.597624464703,590.0,0.0
44.10000000000036,605.1029690343566,590.0,0.0
44.20000000000036,604.6088549216687,590.0,0.0
44.30000000000036,604.1153246869396,590.0,0.0
44.40000000000036,603.6224165937114,590.0,0.0
44.50000000000036,603.130165019147,590.0,0.0
44.600000000000364,602.6386008253318,590.0,0.0
44.700000000000365,602.1477516951735,590.0,0.0
44.80000000000037,601.6576424362775,590.0,0.0
44.90000000000037,601.1682952558468,590.0,0.0
45.00000000000037,600.679730009372,590.0,0.4794576168060303
45.10000000000037,600.1919644256076,590.0,0.1223696917295456
45.20000000000037,599.7050143100977,590.0,0.0
45.300000000000374,599.2199283969073,590.0,0.0
45.400000000000375,598.7386527156431,590.0,0.11527508497238159
45.50000000000038,598.2608741513565,590.0,0.0
45.60000000000038,597.7843101140197,590.0,0.0
45.70000000000038,597.3089680690374,590.0,0.0
45.80000000000038,596.8347854669493,590.0,0.0
45.90000000000038,596.3607410012368,590.0,0.14938227832317352
46.000000000000384,595.886911755389,590.0,0.0855523943901062
46.100000000000385,595.4133672381503,590.0,0.0
46.20000000000039,594.9412031280845,590.0,0.19721372425556183
46.30000000000039,594.4724063744674,590.0,0.40601056814193726
46.40000000000039,594.0067042126983,590.0,0.6205205917358398
46.50000000000039,593.5439186772202,590.0,0.0
46.60000000000039,593.0858842053652,590.0,0.7318615913391113
46.700000000000394,592.6342554459716,590.0,0.0
46.800000000000395,592.1884605198717,590.0,0.0
46.9000000000004,591.7480508601788,590.0,0.4468232989311218
47.0000000000004,591.3125515753196,590.0,0.24286878108978271
47.1000000000004,590.8795388872035,590.0,0.0
47.2000000000004,590.4488871330647,590.0,0.0
47.3000000000004,590.0224758067576,590.0,1.0
47.400000000000404,589.5999385010415,590.0,0.49735692143440247
47.500000000000405,589.1789508356616,590.0,0.18470892310142517
47.600000000000406,588.7594757252942,590.0,0.4167492687702179
47.70000000000041,588.343471551548,590.0,0.5627763271331787
47.80000000000041,587.932705247142,590.0,0.24252545833587646
47.90000000000041,587.5287705847728,590.0,0.026473350822925568
48.00000000000041,587.1331047309632,590.0,0.1017211303114891
48.10000000000041,586.7470032280402,590.0,0.0
48.200000000000415,586.3695741025499,590.0,0.21493971347808838
48.300000000000416,586.0000791260748,590.0,0.0
48.40000000000042,585.6377815817779,590.0,0.602989673614502
48.50000000000042,585.2820836543415,590.0,0.0
48.60000000000042,584.9323756564856,590.0,0.0
48.70000000000042,584.5881746599815,590.0,0.24327531456947327
48.80000000000042,584.2489749209552,590.0,1.0
48.900000000000425,583.912329958661,590.0,0.02649420127272606
49.000000000000426,583.5780880141042,590.0,0.2790583670139313
49.10000000000043,583.2480999973066,590.0,0.0
49.20000000000043,582.9219791418005,590.0,0.4028405547142029
49.30000000000043,582.5994441220892,590.0,0.8559036254882812
49.40000000000043,582.2801716230429,590.0,1.0
49.50000000000043,581.9639377032739,590.0,0.2846951484680176
49.600000000000435,581.6525267986503,590.0,1.0
49.700000000000436,581.3475488780907,590.0,0.0
49.80000000000044,581.050456112128,590.0,0.0
49.90000000000044,580.7625579597876,590.0,0.14047417044639587
50.00000000000044,580.4829799002272,590.0,1.0
50.10000000000044,580.2089446357296,590.0,0.20440709590911865
50.20000000000044,579.9399981707151,590.0,1.0
50.300000000000445,579.6777153833934,590.0,0.0
50.400000000000446,579.423516847979,590.0,0.21506068110466003
50.50000000000045,579.1786835863023,590.0,0.28001508116722107
50.60000000000045,578.9423166812684,590.0,0.7833491563796997
50.70000000000045,578.713671442142,590.0,1.0
50.80000000000045,578.4940589208211,590.0,0.506820023059845
50.90000000000045,578.2846611809787,590.0,0.3817126154899597
51.000000000000455,578.0865436438311,590.0,1.0
51.100000000000456,577.9006662600697,590.0,1.0
51.20000000000046,577.7278936171979,590.0,0.0
51.30000000000046,577.5690040857711,590.0,0.0
51.40000000000046,577.4246980946667,590.0,1.0
51.50000000000046,577.2935531490982,590.0,1.0
51.60000000000046,577.1722985457343,590.0,0.5089442133903503
51.700000000000465,577.0600312972075,590.0,0.39876338839530945
51.800000000000466,576.9579181357512,590.0,0.515035092830658
51.90000000000047,576.8670109408364,590.0,0.80354905128479
52.00000000000047,576.7882577328709,590.0,0.0
52.10000000000047,576.7225126214756,590.0,0.6266750693321228
52.20000000000047,576.670544807244,590.0,0.6227716207504272
52.30000000000047,576.6309947674381,590.0,0.5201353430747986
52.400000000000475,576.6027010933072,590.0,0.7786307334899902
52.500000000000476,576.5865964753261,590.0,0.05850604176521301
52.60000000000048,576.583521333915,590.0,0.24677324295043945
52.70000000000048,576.5942326615735,590.0,0.4606013596057892
52.80000000000048,576.6173600747763,590.0,0.0
52.90000000000048,576.651732322519,590.0,0.4224770665168762
53.00000000000048,576.6982732652293,590.0,0.28856393694877625
53.100000000000485,576.7557634541225,590.0,0.5654788613319397
53.200000000000486,576.8231681655041,590.0,1.0
53.30000000000049,576.9015349098145,590.0,0.7527069449424744
53.40000000000049,576.9918082362049,590.0,0.9043477773666382
53.50000000000049,577.0948395831847,590.0,1.0
53.60000000000049,577.2113961946696,590.0,0.0
53.70000000000049,577.3421691896879,590.0,0.11724677681922913
53.800000000000495,577.4877808622854,590.0,0.21170230209827423
53.900000000000496,577.6467385496331,590.0,0.0
54.0000000000005,577.8157074990957,590.0,0.43387413024902344
54.1000000000005,577.9916735692913,590.0,0.70953369140625
54.2000000000005,578.1719126479302,590.0,0.20723526179790497
54.3000000000005,578.356016298368,590.0,0.2506767809391022
54.4000000000005,578.5455998581062,590.0,1.0
54.500000000000504,578.7400683278106,590.0,0.7600054740905762
54.600000000000506,578.9372418046323,590.0,0.25740697979927063
54.70000000000051,579.1371928313345,590.0,0.0
54.80000000000051,579.3416398692437,590.0,0.22261172533035278
54.90000000000051,579.5500806451486,590.0,0.16952748596668243
55.00000000000051,579.760074958459,590.0,0.0
55.10000000000051,579.9694178918397,590.0,0.5798686742782593
55.200000000000514,580.1761174309825,590.0,0.6641495227813721
55.300000000000516,580.3783742298048,590.0,0.4273449778556824
